input,generated_prompt,session_url,share_url,title,categories,keywords,description,role,industry,jtbd,date,sub_industry
How to Architect a Medium-Voltage SST: MMC vs DAB vs LLC — Topology Selection,"请据《How to Architect a Medium-Voltage SST: MMC vs DAB vs LLC — Topology Selection》生成结构化报告。分类:competitor_analysis；对象:innovation_product_strategy；行业:energy/solar_and_power_electronics；任务:evaluate_r_and_d_directions,identify_innovation_opportunities；关键词:Architect、Medium-Voltage SST MMC、DAB、LLC Topology Selection、SST。概述:本文比较Architect、Medium-Voltage SST MMC、DAB在性能、成本、可靠性和适用条件上的差异，并给出验证思路，为技术选型与研发决策提供参考。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",https://eureka.patsnap.com/ai-search/sess_16b37ae13b764506?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=14c89c41c741a653d633501f0f87ee08&from=invite-eureakplg-result&content=,How to Architect a Medium-Voltage SST: MMC vs DAB vs LLC — Topology Selection,"[""competitor_analysis""]","[""Architect"", ""Medium-Voltage SST MMC"", ""DAB"", ""LLC Topology Selection"", ""SST"", ""MMC"", ""LLC"", ""renewable energy"", ""Exploring Solid-State Transformers evolution""]",本文比较Architect、Medium-Voltage SST MMC、DAB在性能、成本、可靠性和适用条件上的差异，并给出验证思路，为技术选型与研发决策提供参考。,innovation_product_strategy,energy,"[""evaluate_r_and_d_directions"", ""identify_innovation_opportunities""]",2025-08-28,"[""solar_and_power_electronics""]"
"SST vs Conventional Transformer + Power Electronics: Weight, Efficiency and Faults","请据《SST vs Conventional Transformer + Power Electronics: Weight, Efficiency and Faults》生成结构化报告。分类:competitor_analysis；对象:innovation_product_strategy；行业:energy/solar_and_power_electronics；任务:evaluate_r_and_d_directions,identify_innovation_opportunities；关键词:power electronics、transformer、SST、Conventional Transformer Power Electronics、Power Electronics Weight Efficiency。概述:本文比较power electronics、transformer、SST在性能、成本、可靠性和适用条件上的差异，并给出验证思路，为技术选型与研发决策提供参考。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",https://eureka.patsnap.com/ai-search/sess_6b2a54b9f4734204?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=0f8ea593e731cf0607839daf3df3cc9e&from=invite-eureakplg-result&content=,"SST vs Conventional Transformer + Power Electronics: Weight, Efficiency and Faults","[""competitor_analysis""]","[""power electronics"", ""transformer"", ""SST"", ""Conventional Transformer Power Electronics"", ""Power Electronics Weight Efficiency"", ""Faults"", ""Solid-State Transformers achieve 70-80"", ""revolutionizing offshore wind marine""]",本文比较power electronics、transformer、SST在性能、成本、可靠性和适用条件上的差异，并给出验证思路，为技术选型与研发决策提供参考。,innovation_product_strategy,energy,"[""evaluate_r_and_d_directions"", ""identify_innovation_opportunities""]",2025-08-28,"[""solar_and_power_electronics""]"
"LFP Battery Vs NMC: Safety Margin, Cycle Life And Low-Temperature Performance","请据《LFP Battery Vs NMC: Safety Margin, Cycle Life And Low-Temperature Performance》生成结构化报告。分类:risk_watch；对象:rd_engineer_inventor；行业:energy/batteries_and_storage；任务:find_technical_solutions,assess_technical_feasibility；关键词:battery、LFP Battery、NMC Safety Margin Cycle、Safety Margin Cycle Life、Low-Temperature。概述:本文分析battery、LFP Battery、NMC Safety Margin Cycle的失效机理、风险来源与控制方法，并给出检测或验证要点，为降低研发和应用风险提供参考。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",https://eureka.patsnap.com/ai-search/sess_da6069547bdb45e2?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=3e565f73a7a48d84731472869a2b9386&from=invite-eureakplg-result&content=,"LFP Battery Vs NMC: Safety Margin, Cycle Life And Low-Temperature Performance","[""risk_watch""]","[""battery"", ""LFP Battery"", ""NMC Safety Margin Cycle"", ""Safety Margin Cycle Life"", ""Low-Temperature"", ""LFP"", ""NMC"", ""lithium-ion batteries""]",本文分析battery、LFP Battery、NMC Safety Margin Cycle的失效机理、风险来源与控制方法，并给出检测或验证要点，为降低研发和应用风险提供参考。,rd_engineer_inventor,energy,"[""find_technical_solutions"", ""assess_technical_feasibility""]",2025-09-17,"[""batteries_and_storage""]"
Muriatic Acid's Application in Battery Maintenance,"请据《Muriatic Acid's Application in Battery Maintenance》生成结构化报告。分类:scout_report；对象:researcher_scientist；行业:energy/batteries_and_storage；任务:explore_new_research_fields,track_research_trends；关键词:battery、acid、Muriatic Acid、Battery Maintenance、energy storage。概述:本文梳理battery、acid、Muriatic Acid的技术原理、研究或验证方法与应用证据，并讨论性能和可行性，为研发方向选择与后续验证提供参考。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",https://eureka.patsnap.com/ai-search/sess_a9b685483a2c408d?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=d00f95c99fe7e5e7d26feeb9f5bdbf3c&from=invite-eureakplg-result&content=,Muriatic Acid's Application in Battery Maintenance,"[""scout_report""]","[""battery"", ""acid"", ""Muriatic Acid"", ""Battery Maintenance"", ""energy storage"", ""muriatic acid revolutionizes battery"", ""boosting"", ""longevity""]",本文梳理battery、acid、Muriatic Acid的技术原理、研究或验证方法与应用证据，并讨论性能和可行性，为研发方向选择与后续验证提供参考。,researcher_scientist,energy,"[""explore_new_research_fields"", ""track_research_trends""]",2025-07-18,"[""batteries_and_storage""]"
NMC Battery vs SSB: Temperature Range for Maximum Output,"请据《NMC Battery vs SSB: Temperature Range for Maximum Output》生成结构化报告。分类:competitor_analysis；对象:innovation_product_strategy；行业:energy/batteries_and_storage；任务:evaluate_r_and_d_directions,identify_innovation_opportunities；关键词:battery、NMC Battery、SSB Temperature Range、Maximum Output、NMC。概述:本文比较battery、NMC Battery、SSB Temperature Range在性能、成本、可靠性和适用条件上的差异，并给出验证思路，为技术选型与研发决策提供参考。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",https://eureka.patsnap.com/ai-search/sess_f2ab1b1255ff4294?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=19990ef137e9bf4eaeeccf7664504850&from=invite-eureakplg-result&content=,NMC Battery vs SSB: Temperature Range for Maximum Output,"[""competitor_analysis""]","[""battery"", ""NMC Battery"", ""SSB Temperature Range"", ""Maximum Output"", ""NMC"", ""SSB"", ""solid-state batteries"", ""batteries"", ""Exploring""]",本文比较battery、NMC Battery、SSB Temperature Range在性能、成本、可靠性和适用条件上的差异，并给出验证思路，为技术选型与研发决策提供参考。,innovation_product_strategy,energy,"[""evaluate_r_and_d_directions"", ""identify_innovation_opportunities""]",2025-08-27,"[""batteries_and_storage""]"
4titude Ltd.,请据《4titude Ltd.》生成结构化报告。分类:competitor_analysis；对象:innovation_product_strategy；行业:engineering/manufacturing_process_engineering；任务:track_technologies_and_competitors；关键词:4titude Ltd、technical research、patent portfolio、competitor monitoring、market trends。概述:本文概述4titude Ltd.的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。,https://eureka.patsnap.com/ai-search/sess_f0be6383d8274e98?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=87d65070a7a51f45981de9148c74e643&from=invite-eureakplg-result&content=,4titude Ltd.,"[""competitor_analysis""]","[""4titude Ltd"", ""technical research"", ""patent portfolio"", ""competitor monitoring"", ""market trends""]",本文概述4titude Ltd.的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。,innovation_product_strategy,engineering,"[""track_technologies_and_competitors""]",2026-09-08,"[""manufacturing_process_engineering""]"
List of companies starting with Alphabet J – Discovery,请据《List of companies starting with Alphabet J – Discovery》生成结构化报告。分类:market_landscape；对象:innovation_product_strategy；行业:engineering/mechanical_systems；任务:track_technologies_and_competitors；关键词:List of companies starting with Alphabet J – Discovery、technical research、patent portfolio、competitor monitoring、market trends。概述:本文概述List of companies starting with Alphabet J – Discovery的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。,https://eureka.patsnap.com/ai-search/sess_9e0db4b3e9744736?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=af9639da2c9f7138ddd3fe51a5867acc&from=invite-eureakplg-result&content=,List of companies starting with Alphabet J – Discovery,"[""market_landscape""]","[""List of companies starting with Alphabet J – Discovery"", ""technical research"", ""patent portfolio"", ""competitor monitoring"", ""market trends""]",本文概述List of companies starting with Alphabet J – Discovery的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。,innovation_product_strategy,engineering,"[""track_technologies_and_competitors""]",2026-09-08,"[""mechanical_systems""]"
"ServiceNow, Inc.","请据《ServiceNow, Inc.》生成结构化报告。分类:competitor_analysis；对象:innovation_product_strategy；行业:engineering/mechanical_systems；任务:track_technologies_and_competitors；关键词:ServiceNow, Inc、technical research、patent portfolio、competitor monitoring、market trends。概述:本文概述ServiceNow, Inc.的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",https://eureka.patsnap.com/ai-search/sess_f70ad91b529343c5?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=afbd3fadda36ab420e2a42339af80265&from=invite-eureakplg-result&content=,"ServiceNow, Inc.","[""competitor_analysis""]","[""ServiceNow, Inc"", ""technical research"", ""patent portfolio"", ""competitor monitoring"", ""market trends""]","本文概述ServiceNow, Inc.的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。",innovation_product_strategy,engineering,"[""track_technologies_and_competitors""]",2026-09-08,"[""mechanical_systems""]"
Dribbble Holdings Ltd.,请据《Dribbble Holdings Ltd.》生成结构化报告。分类:competitor_analysis；对象:innovation_product_strategy；行业:engineering/mechanical_systems；任务:track_technologies_and_competitors；关键词:Dribbble Holdings Ltd、technical research、patent portfolio、competitor monitoring、market trends。概述:本文概述Dribbble Holdings Ltd.的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。,https://eureka.patsnap.com/ai-search/sess_a85da12cbf064283?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=a614afcaac85d773406ff613e55f479c&from=invite-eureakplg-result&content=,Dribbble Holdings Ltd.,"[""competitor_analysis""]","[""Dribbble Holdings Ltd"", ""technical research"", ""patent portfolio"", ""competitor monitoring"", ""market trends""]",本文概述Dribbble Holdings Ltd.的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。,innovation_product_strategy,engineering,"[""track_technologies_and_competitors""]",2026-09-08,"[""mechanical_systems""]"
"Huawei Device Co., Ltd.","请据《Huawei Device Co., Ltd.》生成结构化报告。分类:competitor_analysis；对象:innovation_product_strategy；行业:engineering/industrial_equipment；任务:track_technologies_and_competitors；关键词:Huawei Device Co., Ltd、technical research、patent portfolio、competitor monitoring、market trends。概述:本文概述Huawei Device Co., Ltd.的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",https://eureka.patsnap.com/ai-search/sess_7ee2e729c8bd4079?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=a996d919e69ffb781cd40d3179613c8f&from=invite-eureakplg-result&content=,"Huawei Device Co., Ltd.","[""competitor_analysis""]","[""Huawei Device Co., Ltd"", ""technical research"", ""patent portfolio"", ""competitor monitoring"", ""market trends""]","本文概述Huawei Device Co., Ltd.的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。",innovation_product_strategy,engineering,"[""track_technologies_and_competitors""]",2026-09-08,"[""industrial_equipment""]"
Crop Protection Biological vs Chemical Actives Trade-offs,"请据《Crop Protection Biological vs Chemical Actives Trade-offs》生成结构化报告。分类:opportunity_brief；对象:innovation_product_strategy；行业:farming_production/crop_science；任务:evaluate_r_and_d_directions,identify_innovation_opportunities；关键词:chemical、crop、Crop Protection Biological、Chemical Actives Trade-offs、biological active agent provides。概述:本文比较chemical、crop、Crop Protection Biological在性能、成本、可靠性和适用条件上的差异，并给出验证思路，为技术选型与研发决策提供参考。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",https://eureka.patsnap.com/ai-search/sess_a8faaabf861c4da1?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=03a2b058e9c8f33c28beb707b7281ce0&from=invite-eureakplg-result&content=,Crop Protection Biological vs Chemical Actives Trade-offs,"[""opportunity_brief""]","[""chemical"", ""crop"", ""Crop Protection Biological"", ""Chemical Actives Trade-offs"", ""biological active agent provides"", ""agent provides insufficient pest"", ""acting too slowly"", ""inconsistent efficacy""]",本文比较chemical、crop、Crop Protection Biological在性能、成本、可靠性和适用条件上的差异，并给出验证思路，为技术选型与研发决策提供参考。,innovation_product_strategy,farming_production,"[""evaluate_r_and_d_directions"", ""identify_innovation_opportunities""]",2026-09-08,"[""crop_science""]"
Crop Protection Timing Strategies for Disease Prevention,"请据《Crop Protection Timing Strategies for Disease Prevention》生成结构化报告。分类:risk_watch；对象:rd_engineer_inventor；行业:farming_production/crop_science；任务:find_technical_solutions,assess_technical_feasibility；关键词:crop、Crop Protection Timing、Disease Prevention、timing、not。概述:本文分析crop、Crop Protection Timing、Disease Prevention的失效机理、风险来源与控制方法，并给出检测或验证要点，为降低研发和应用风险提供参考。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",https://eureka.patsnap.com/ai-search/sess_8a63146c414b4edc?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=0182aeaf93ca13230d4ce4dde628775c&from=invite-eureakplg-result&content=,Crop Protection Timing Strategies for Disease Prevention,"[""risk_watch""]","[""crop"", ""Crop Protection Timing"", ""Disease Prevention"", ""timing"", ""not"", ""crop protection"", ""precisely enough relative"", ""pathogen infection""]",本文分析crop、Crop Protection Timing、Disease Prevention的失效机理、风险来源与控制方法，并给出检测或验证要点，为降低研发和应用风险提供参考。,rd_engineer_inventor,farming_production,"[""find_technical_solutions"", ""assess_technical_feasibility""]",2026-09-08,"[""crop_science""]"
How to Assess Crop Protection Efficacy on Herbicide-Tolerant Weeds,"请据《How to Assess Crop Protection Efficacy on Herbicide-Tolerant Weeds》生成结构化报告。分类:scout_report；对象:rd_engineer_inventor；行业:farming_production/crop_science；任务:find_technical_solutions,explore_existing_technologies；关键词:herbicide、crop、Crop Protection Efficacy、Herbicide-Tolerant Weeds、efficacy measurement structure insufficiently。概述:本文梳理herbicide、crop、Crop Protection Efficacy的技术原理、研究或验证方法与应用证据，并讨论性能和可行性，为研发方向选择与后续验证提供参考。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",https://eureka.patsnap.com/ai-search/sess_92b33d6bc2bc48ed?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=5ce55ed31b703f2b93d398f5f9a4efd6&from=invite-eureakplg-result&content=,How to Assess Crop Protection Efficacy on Herbicide-Tolerant Weeds,"[""scout_report""]","[""herbicide"", ""crop"", ""Crop Protection Efficacy"", ""Herbicide-Tolerant Weeds"", ""efficacy measurement structure insufficiently"", ""measurement structure insufficiently detects"", ""quantifies herbicide impact"", ""tolerant weeds because""]",本文梳理herbicide、crop、Crop Protection Efficacy的技术原理、研究或验证方法与应用证据，并讨论性能和可行性，为研发方向选择与后续验证提供参考。,rd_engineer_inventor,farming_production,"[""find_technical_solutions"", ""explore_existing_technologies""]",2026-09-08,"[""crop_science""]"
"Vapour extraction device for a food preparation device, use and system","请据《Vapour extraction device for a food preparation device, use and system》生成结构化报告。分类:case；对象:rd_engineer_inventor；行业:food/food_processing；任务:find_technical_solutions,generate_product_ideas；关键词:food preparation、food、Vapour extraction、portable extraction、integrated mounting surface reduces。概述:本文以food preparation、food、Vapour extraction为案例，解析具体工程问题、解决构型及预期效果，为类似产品或工艺的技术改进与创新提供参考。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",https://eureka.patsnap.com/ai-search/sess_d4bc614eac584314?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=c14521bf6839be984848a084997bc77f&from=invite-eureakplg-result&content=,"Vapour extraction device for a food preparation device, use and system","[""case""]","[""food preparation"", ""food"", ""Vapour extraction"", ""portable extraction"", ""integrated mounting surface reduces"", ""mounting surface reduces extraction""]",本文以food preparation、food、Vapour extraction为案例，解析具体工程问题、解决构型及预期效果，为类似产品或工艺的技术改进与创新提供参考。,rd_engineer_inventor,food,"[""find_technical_solutions"", ""generate_product_ideas""]",2026-09-08,"[""food_processing""]"
Culinary aid,"请据《Culinary aid》生成结构化报告。分类:case；对象:rd_engineer_inventor；行业:food/food_processing；任务:find_technical_solutions,generate_product_ideas；关键词:culinary、Culinary aid、suction-fastened kitchen aid、adjustable positioning、safe single-handed。概述:本文以culinary、Culinary aid、suction-fastened kitchen aid为案例，解析具体工程问题、解决构型及预期效果，为类似产品或工艺的技术改进与创新提供参考。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",https://eureka.patsnap.com/ai-search/sess_76253073aeb74df0?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=f9622683e85cbd86d8cd3e742c39d245&from=invite-eureakplg-result&content=,Culinary aid,"[""case""]","[""culinary"", ""Culinary aid"", ""suction-fastened kitchen aid"", ""adjustable positioning"", ""safe single-handed""]",本文以culinary、Culinary aid、suction-fastened kitchen aid为案例，解析具体工程问题、解决构型及预期效果，为类似产品或工艺的技术改进与创新提供参考。,rd_engineer_inventor,food,"[""find_technical_solutions"", ""generate_product_ideas""]",2026-09-08,"[""food_processing""]"
Cooking Appliance Parameter Adjustment Based on Cookware Attributes,"请据《Cooking Appliance Parameter Adjustment Based on Cookware Attributes》生成结构化报告。分类:case；对象:rd_engineer_inventor；行业:food/food_processing；任务:find_technical_solutions,generate_product_ideas；关键词:cookware、cooking、Cooking Appliance Parameter Adjustment、Cookware Attributes、cooking appliance detects cookware。概述:本文以cookware、cooking、Cooking Appliance Parameter Adjustment为案例，解析具体工程问题、解决构型及预期效果，为类似产品或工艺的技术改进与创新提供参考。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",https://eureka.patsnap.com/ai-search/sess_d2b2ef2421fa4b32?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=51b659d0d1f563c4a141c497e1546d1f&from=invite-eureakplg-result&content=,Cooking Appliance Parameter Adjustment Based on Cookware Attributes,"[""case""]","[""cookware"", ""cooking"", ""Cooking Appliance Parameter Adjustment"", ""Cookware Attributes"", ""cooking appliance detects cookware"", ""detects cookware size weight"", ""color"", ""automatically adjust""]",本文以cookware、cooking、Cooking Appliance Parameter Adjustment为案例，解析具体工程问题、解决构型及预期效果，为类似产品或工艺的技术改进与创新提供参考。,rd_engineer_inventor,food,"[""find_technical_solutions"", ""generate_product_ideas""]",2026-09-08,"[""food_processing""]"
Cooking assistance appliance,"请据《Cooking assistance appliance》生成结构化报告。分类:case；对象:rd_engineer_inventor；行业:food/food_processing；任务:find_technical_solutions,generate_product_ideas；关键词:cooking、Cooking assistance appliance、integrated optical thermal、acoustic sensors monitor cooking、sensors monitor cooking surfaces。概述:本文以cooking、Cooking assistance appliance、integrated optical thermal为案例，解析具体工程问题、解决构型及预期效果，为类似产品或工艺的技术改进与创新提供参考。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",https://eureka.patsnap.com/ai-search/sess_3051aba864154298?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=22f8523513ff5386f94b4ab71eb4dff2&from=invite-eureakplg-result&content=,Cooking assistance appliance,"[""case""]","[""cooking"", ""Cooking assistance appliance"", ""integrated optical thermal"", ""acoustic sensors monitor cooking"", ""sensors monitor cooking surfaces"", ""detect""]",本文以cooking、Cooking assistance appliance、integrated optical thermal为案例，解析具体工程问题、解决构型及预期效果，为类似产品或工艺的技术改进与创新提供参考。,rd_engineer_inventor,food,"[""find_technical_solutions"", ""generate_product_ideas""]",2026-09-08,"[""food_processing""]"
Multi-Utilitarian Spork-Knife-Chopstick Implement for Portable Dining,"请据《Multi-Utilitarian Spork-Knife-Chopstick Implement for Portable Dining》生成结构化报告。分类:case；对象:rd_engineer_inventor；行业:food/food_formulation；任务:find_technical_solutions,generate_product_ideas；关键词:spork、Multi-Utilitarian Spork-Knife-Chopstick Implement、Portable Dining、detachable spork-knife-chopstick implement merges、merges four cutlery functions。概述:本文以spork、Multi-Utilitarian Spork-Knife-Chopstick Implement、Portable Dining为案例，解析具体工程问题、解决构型及预期效果，为类似产品或工艺的技术改进与创新提供参考。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",https://eureka.patsnap.com/ai-search/sess_973475c490f94359?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=5557e997030c47023529a554a726ba97&from=invite-eureakplg-result&content=,Multi-Utilitarian Spork-Knife-Chopstick Implement for Portable Dining,"[""case""]","[""spork"", ""Multi-Utilitarian Spork-Knife-Chopstick Implement"", ""Portable Dining"", ""detachable spork-knife-chopstick implement merges"", ""merges four cutlery functions"", ""one""]",本文以spork、Multi-Utilitarian Spork-Knife-Chopstick Implement、Portable Dining为案例，解析具体工程问题、解决构型及预期效果，为类似产品或工艺的技术改进与创新提供参考。,rd_engineer_inventor,food,"[""find_technical_solutions"", ""generate_product_ideas""]",2026-09-08,"[""food_formulation""]"
Atotech Deutschland GmbH & Co. KG,请据《Atotech Deutschland GmbH & Co. KG》生成结构化报告。分类:competitor_analysis；对象:innovation_product_strategy；行业:materials/coatings_and_surfaces；任务:track_technologies_and_competitors；关键词:Atotech Deutschland GmbH & Co. KG、metal、technical research、patent portfolio、competitor monitoring。概述:本文概述Atotech Deutschland GmbH & Co. KG的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。,https://eureka.patsnap.com/ai-search/sess_513b81d307524ca7?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=41cb21ff9d4b27a4621a057b880e8162&from=invite-eureakplg-result&content=,Atotech Deutschland GmbH & Co. KG,"[""competitor_analysis""]","[""Atotech Deutschland GmbH & Co. KG"", ""metal"", ""technical research"", ""patent portfolio"", ""competitor monitoring"", ""market trends""]",本文概述Atotech Deutschland GmbH & Co. KG的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。,innovation_product_strategy,materials,"[""track_technologies_and_competitors""]",2026-09-08,"[""coatings_and_surfaces""]"
"Kobe Steel, Ltd.","请据《Kobe Steel, Ltd.》生成结构化报告。分类:competitor_analysis；对象:innovation_product_strategy；行业:materials/metals_and_alloys；任务:track_technologies_and_competitors；关键词:Kobe Steel, Ltd、steel、stainless steel、construction、aluminum。概述:本文概述Kobe Steel, Ltd.的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",https://eureka.patsnap.com/ai-search/sess_57430594b33d4935?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=09cbad42b72fc32b483059dd63f335ef&from=invite-eureakplg-result&content=,"Kobe Steel, Ltd.","[""competitor_analysis""]","[""Kobe Steel, Ltd"", ""steel"", ""stainless steel"", ""construction"", ""aluminum"", ""titanium"", ""plastic"", ""welding"", ""technical research"", ""patent portfolio"", ""competitor monitoring"", ""market trends""]","本文概述Kobe Steel, Ltd.的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。",innovation_product_strategy,materials,"[""track_technologies_and_competitors""]",2026-09-08,"[""metals_and_alloys""]"
Search results for “Metallurgy” companies,请据《Search results for “Metallurgy” companies》生成结构化报告。分类:market_landscape；对象:innovation_product_strategy；行业:materials/metals_and_alloys；任务:track_technologies_and_competitors；关键词:Search results for “Metallurgy” companies、metallurgy、technical research、patent portfolio、competitor monitoring。概述:本文概述Search results for “Metallurgy” companies的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。,https://eureka.patsnap.com/ai-search/sess_9e368606e4384b99?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=368e6074ecdb5a54e41103fa87801415&from=invite-eureakplg-result&content=,Search results for “Metallurgy” companies,"[""market_landscape""]","[""Search results for “Metallurgy” companies"", ""metallurgy"", ""technical research"", ""patent portfolio"", ""competitor monitoring"", ""market trends""]",本文概述Search results for “Metallurgy” companies的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。,innovation_product_strategy,materials,"[""track_technologies_and_competitors""]",2026-09-08,"[""metals_and_alloys""]"
"Shandong Iron & Steel Co., Ltd.","请据《Shandong Iron & Steel Co., Ltd.》生成结构化报告。分类:competitor_analysis；对象:innovation_product_strategy；行业:materials/metals_and_alloys；任务:track_technologies_and_competitors；关键词:Shandong Iron & Steel Co., Ltd、steel、metal、technical research、patent portfolio。概述:本文概述Shandong Iron & Steel Co., Ltd.的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。须含标题、摘要、结论、背景、技术/产品/市场/IP、风险机会、可落地建议、未来研究。",https://eureka.patsnap.com/ai-search/sess_dbff80c1d2d24333?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=58aaab931084e2e8e0f0a528ac64fa15&from=invite-eureakplg-result&content=,"Shandong Iron & Steel Co., Ltd.","[""competitor_analysis""]","[""Shandong Iron & Steel Co., Ltd"", ""steel"", ""metal"", ""technical research"", ""patent portfolio"", ""competitor monitoring"", ""market trends""]","本文概述Shandong Iron & Steel Co., Ltd.的业务与技术研发，并涵盖专利组合、竞争动态及市场趋势，可用于竞品跟踪和研发/IP决策。",innovation_product_strategy,materials,"[""track_technologies_and_competitors""]",2026-09-08,"[""metals_and_alloys""]"
